platform,platform_type,month_end,category_group,market_count,volume_24h,volume_total,liquidity_or_oi,volume_basis,source_url,collected_at_utc,collector_version
kalshi,prediction_market,2026-03-31,sports_event,20978,0.0,0.0,0.0,monthly_month_end_snapshot,https://external-api.kalshi.com/trade-api/v2/markets?limit=500&status=settled&max_close_ts=1775001599&series_ticker=KXABAGAME;https://external-api.kalshi.com/trade-api/v2/markets?limit=500&status=settled&max_close_ts=1775001599&series_ticker=KXAFCACGAME;https://external-api.kalshi.com/trade-api/v2/markets?limit=500&status=settled&max_close_ts=1775001599&series_ticker=KXAFCONGAME;https://external-api.kalshi.com/trade-api/v2/markets?limit=500&status=settled&max_close_ts=1775001599&series_ticker=KXAHLGAME;https://external-api.kalshi.com/trade-api/v2/markets?limit=500&status=settled&max_close_ts=1775001599&series_ticker=KXAPFDDHGAME;https://external-api.kalshi.com/trade-api/v2/markets?limit=500&status=settled&max_close_ts=1775001599&series_ticker=KXATPMATCH;https://external-api.kalshi.com/trade-api/v2/markets?limit=500&status=settled&max_close_ts=1775001599&series_ticker=KXATPSETWINNER;https://external-api.kalshi.com/trade-api/v2/markets?limit=500&status=settled&max_close_ts=1775001599&series_ticker=KXBALGAME;https://external-api.kalshi.com/trade-api/v2/markets?limit=500&status=settled&max_close_ts=1775001599&series_ticker=KXBRASILEIROGAME;https://external-api.kalshi.com/trade-api/v2/markets?limit=500&status=settled&max_close_ts=1775001599&series_ticker=KXCBAGAME;https://external-api.kalshi.com/trade-api/v2/markets?limit=500&status=settled&max_close_ts=1775001599&series_ticker=KXDELGAME;https://external-api.kalshi.com/trade-api/v2/markets?limit=500&status=settled&max_close_ts=1775001599&series_ticker=KXDIMAYORGAME;https://external-api.kalshi.com/trade-api/v2/markets?limit=500&status=settled&max_close_ts=1775001599&series_ticker=KXDOTA2MAP;https://external-api.kalshi.com/trade-api/v2/markets?limit=500&status=settled&max_close_ts=1775001599&series_ticker=KXDPWORLDTOUR;https://external-api.kalshi.com/trade-api/v2/markets?limit=500&status=settled&max_close_ts=1775001599&series_ticker=KXDPWORLDTOURMAKECUT;https://external-api.kalshi.com/trade-api/v2/markets?limit=500&status=settled&max_close_ts=1775001599&series_ticker=KXEWSLGAME;https://external-api.kalshi.com/trade-api/v2/markets?limit=500&status=settled&max_close_ts=1775001599&series_ticker=KXF1FASTLAP;https://external-api.kalshi.com/trade-api/v2/markets?limit=500&status=settled&max_close_ts=1775001599&series_ticker=KXF1POLE;https://external-api.kalshi.com/trade-api/v2/markets?limit=500&status=settled&max_close_ts=1775001599&series_ticker=KXF1RACE;https://external-api.kalshi.com/trade-api/v2/markets?limit=500&status=settled&max_close_ts=1775001599&series_ticker=KXF1TOP5;https://external-api.kalshi.com/trade-api/v2/markets?limit=500&status=settled&max_close_ts=1775001599&series_ticker=KXFIFAGAME;https://external-api.kalshi.com/trade-api/v2/markets?limit=500&status=settled&max_close_ts=1775001599&series_ticker=KXGBLGAME;https://external-api.kalshi.com/trade-api/v2/markets?limit=500&status=settled&max_close_ts=1775001599&series_ticker=KXINDYCARRACE;https://external-api.kalshi.com/trade-api/v2/markets?limit=500&status=settled&max_close_ts=1775001599&series_ticker=KXKBLGAME;https://external-api.kalshi.com/trade-api/v2/markets?limit=500&status=settled&max_close_ts=1775001599&series_ticker=KXLIIGAGAME;https://external-api.kalshi.com/trade-api/v2/markets?limit=500&status=settled&max_close_ts=1775001599&series_ticker=KXLOLGAME;https://external-api.kalshi.com/trade-api/v2/markets?limit=500&status=settled&max_close_ts=1775001599&series_ticker=KXLOLMAP;https://external-api.kalshi.com/trade-api/v2/markets?limit=500&status=settled&max_close_ts=1775001599&series_ticker=KXLPGATOUR;https://external-api.kalshi.com/trade-api/v2/markets?limit=500&status=settled&max_close_ts=1775001599&series_ticker=KXMARMADCONFWIN;https://external-api.kalshi.com/trade-api/v2/markets?limit=500&status=settled&max_close_ts=1775001599&series_ticker=KXMARMADSEEDSUM;https://external-api.kalshi.com/trade-api/v2/markets?limit=500&status=settled&max_close_ts=1775001599&series_ticker=KXMLBF5;https://external-api.kalshi.com/trade-api/v2/markets?limit=500&status=settled&max_close_ts=1775001599&series_ticker=KXMLBF5SPREAD;https://external-api.kalshi.com/trade-api/v2/markets?limit=500&status=settled&max_close_ts=1775001599&series_ticker=KXMLBF5TOTAL;https://external-api.kalshi.com/trade-api/v2/markets?limit=500&status=settled&max_close_ts=1775001599&series_ticker=KXMLBGAME;https://external-api.kalshi.com/trade-api/v2/markets?limit=500&status=settled&max_close_ts=1775001599&series_ticker=KXMLBHIT;https://external-api.kalshi.com/trade-api/v2/markets?limit=500&status=settled&max_close_ts=1775001599&series_ticker=KXMLBHIT&cursor=CgYI-pOmzgYSKEtYTUxCSElULTI2TUFSMjkxMzM3QVRIVE9SLUFUSE5LVVJUWjE2LTE;https://external-api.kalshi.com/trade-api/v2/markets?limit=500&status=settled&max_close_ts=1775001599&series_ticker=KXMLBHIT&cursor=CgYI3sedzgYSKEtYTUxCSElULTI2TUFSMjcyMTQwREVUU0QtU0RYQk9HQUVSVFMyLTM;https://external-api.kalshi.com/trade-api/v2/markets?limit=500&status=settled&max_close_ts=1775001599&series_ticker=KXMLBHIT&cursor=CgYI48amzgYSKEtYTUxCSElULTI2TUFSMjkxNDE1VEJTVEwtVEJDTVVMTElOUzMxLTE;https://external-api.kalshi.com/trade-api/v2/markets?limit=500&status=settled&max_close_ts=1775001599&series_ticker=KXMLBHIT&cursor=CgYI8OqhzgYSKUtYTUxCSElULTI2TUFSMjgxNjEwQk9TQ0lOLUNJTkVTVUFSRVoyOC0x;https://external-api.kalshi.com/trade-api/v2/markets?limit=500&status=settled&max_close_ts=1775001599&series_ticker=KXMLBHIT&cursor=CgYIg92szgYSL0tYTUxCSElULTI2TUFSMzAxOTQwTEFBQ0hDLUNIQ1BDUk9XQVJNU1RST05HNC0z;https://external-api.kalshi.com/trade-api/v2/markets?limit=500&status=settled&max_close_ts=1775001599&series_ticker=KXMLBHR;https://external-api.kalshi.com/trade-api/v2/markets?limit=500&status=settled&max_close_ts=1775001599&series_ticker=KXMLBHR&cursor=CgYIjO2izgYSKktYTUxCSFItMjZNQVIyODIxNDBDTEVTRUEtQ0xFQ0RFTEFVVEVSMjQtMg;https://external-api.kalshi.com/trade-api/v2/markets?limit=500&status=settled&max_close_ts=1775001599&series_ticker=KXMLBHR&cursor=CgYIqryszgYSKEtYTUxCSFItMjZNQVIzMDE4NDBQSVRDSU4tQ0lORVNVQVJFWjI4LTI;https://external-api.kalshi.com/trade-api/v2/markets?limit=500&status=settled&max_close_ts=1775001599&series_ticker=KXMLBHR&cursor=CgYIuYahzgYSKEtYTUxCSFItMjZNQVIyODE0MjBXU0hDSEMtV1NIRE1JTExBUzE0LTE;https://external-api.kalshi.com/trade-api/v2/markets?limit=500&status=settled&max_close_ts=1775001599&series_ticker=KXMLBHRR;https://external-api.kalshi.com/trade-api/v2/markets?limit=500&status=settled&max_close_ts=1775001599&series_ticker=KXMLBHRR&cursor=CgYI-cqszgYSJktYTUxCSFJSLTI2TUFSMzAxODM1VEVYQkFMLUJBTFRXQVJEMy0z;https://external-api.kalshi.com/trade-api/v2/markets?limit=500&status=settled&max_close_ts=1775001599&series_ticker=KXMLBHRR&cursor=CgYI572mzgYSLktYTUxCSFJSLTI2TUFSMjkxNDIwV1NIQ0hDLUNIQ01CQUxMRVNURVJPUzI1LTM;https://external-api.kalshi.com/trade-api/v2/markets?limit=500&status=settled&max_close_ts=1775001599&series_ticker=KXMLBHRR&cursor=CgYI9K-mzgYSJ0tYTUxCSFJSLTI2TUFSMjkxMzM1VEVYUEhJLVBISUFCT0hNMjgtMg;https://external-api.kalshi.com/trade-api/v2/markets?limit=500&status=settled&max_close_ts=1775001599&series_ticker=KXMLBHRR&cursor=CgYI_ZadzgYSKEtYTUxCSFJSLTI2TUFSMjcyMDE1TEFBSE9VLUhPVUNXQUxLRVI4LTI;https://external-api.kalshi.com/trade-api/v2/markets?limit=500&status=settled&max_close_ts=1775001599&series_ticker=KXMLBHRR&cursor=CgYI_eqhzgYSKEtYTUxCSFJSLTI2TUFSMjgxNjEwQk9TQ0lOLUJPU1RTVE9SWTEwLTQ;https://external-api.kalshi.com/trade-api/v2/markets?limit=500&status=settled&max_close_ts=1775001599&series_ticker=KXMLBHRR&cursor=CgYIi5mhzgYSJ0tYTUxCSFJSLTI2TUFSMjgxNDE1VEJTVEwtU1RMVlNDT1RUMTEtMg;https://external-api.kalshi.com/trade-api/v2/markets?limit=500&status=settled&max_close_ts=1775001599&series_ticker=KXMLBHRR&cursor=CgYIltGizgYSKEtYTUxCSFJSLTI2TUFSMjgyMTEwQVpMQUQtTEFEU09IVEFOSTE3LTM;https://external-api.kalshi.com/trade-api/v2/markets?limit=500&status=settled&max_close_ts=1775001599&series_ticker=KXMLBHRR&cursor=CgYIpPKszgYSKEtYTUxCSFJSLTI2TUFSMzAyMDEwQk9TSE9VLUhPVUNXQUxLRVI4LTM;https://external-api.kalshi.com/trade-api/v2/markets?limit=500&status=settled&max_close_ts=1775001599&series_ticker=KXMLBKS;https://external-api.kalshi.com/trade-api/v2/markets?limit=500&status=settled&max_close_ts=1775001599&series_ticker=KXMLBKS&cursor=CgYIutWhzgYSKktYTUxCS1MtMjZNQVIyODE2MTBQSVROWU0tTllNRFBFVEVSU09OMjMtNA;https://external-api.kalshi.com/trade-api/v2/markets?limit=500&status=settled&max_close_ts=1775001599&series_ticker=KXMLBRFI;https://external-api.kalshi.com/trade-api/v2/markets?limit=500&status=settled&max_close_ts=1775001599&series_ticker=KXMLBSPREAD;https://external-api.kalshi.com/trade-api/v2/markets?limit=500&status=settled&max_close_ts=1775001599&series_ticker=KXMLBSTATCOUNT;https://external-api.kalshi.com/trade-api/v2/markets?limit=500&status=settled&max_close_ts=1775001599&series_ticker=KXMLBTB;https://external-api.kalshi.com/trade-api/v2/markets?limit=500&status=settled&max_close_ts=1775001599&series_ticker=KXMLBTB&cursor=CgYI-IymzgYSKktYTUxCVEItMjZNQVIyOTEzMzVLQ0FUTC1LQ0pDQUdMSUFOT05FMTQtMg;https://external-api.kalshi.com/trade-api/v2/markets?limit=500&status=settled&max_close_ts=1775001599&series_ticker=KXMLBTB&cursor=CgYI0Y2dzgYSKEtYTUxCVEItMjZNQVIyNzE5MTBDT0xNSUEtTUlBQVJBTVJFWjUwLTM;https://external-api.kalshi.com/trade-api/v2/markets?limit=500&status=settled&max_close_ts=1775001599&series_ticker=KXMLBTB&cursor=CgYI1o6izgYSJ0tYTUxCVEItMjZNQVIyODE2MDVNSU5CQUwtQkFMVE9ORUlMTDktMg;https://external-api.kalshi.com/trade-api/v2/markets?limit=500&status=settled&max_close_ts=1775001599&series_ticker=KXMLBTB&cursor=CgYI3L-szgYSKEtYTUxCVEItMjZNQVIzMDE4NDBQSVRDSU4tUElUUk9IRUFSTjI5LTI;https://external-api.kalshi.com/trade-api/v2/markets?limit=500&status=settled&max_close_ts=1775001599&series_ticker=KXMLBTB&cursor=CgYI4b2mzgYSKEtYTUxCVEItMjZNQVIyOTE0MjBXU0hDSEMtQ0hDRFNXQU5TT043LTQ;https://external-api.kalshi.com/trade-api/v2/markets?limit=500&status=settled&max_close_ts=1775001599&series_ticker=KXMLBTB&cursor=CgYI95ihzgYSKEtYTUxCVEItMjZNQVIyODE0MjBXU0hDSEMtV1NIRE1JTExBUzE0LTQ;https://external-api.kalshi.com/trade-api/v2/markets?limit=500&status=settled&max_close_ts=1775001599&series_ticker=KXMLBTB&cursor=CgYIneaszgYSKUtYTUxCVEItMjZNQVIzMDE5MDdDT0xUT1ItVE9SRUNMRU1FTlQyMi0y;https://external-api.kalshi.com/trade-api/v2/markets?limit=500&status=settled&max_close_ts=1775001599&series_ticker=KXMLBTOTAL;https://external-api.kalshi.com/trade-api/v2/markets?limit=500&status=settled&max_close_ts=1775001599&series_ticker=KXMLBTOTAL&cursor=CgYI9JGdzgYSH0tYTUxCVE9UQUwtMjZNQVIyNzIwMTVMQUFIT1UtMTA;https://external-api.kalshi.com/trade-api/v2/markets?limit=500&status=settled&max_close_ts=1775001599&series_ticker=KXMOTOGPRACE;https://external-api.kalshi.com/trade-api/v2/markets?limit=500&status=settled&max_close_ts=1775001599&series_ticker=KXNASCARTOP20;https://external-api.kalshi.com/trade-api/v2/markets?limit=500&status=settled&max_close_ts=1775001599&series_ticker=KXNASCARTOP5;https://external-api.kalshi.com/trade-api/v2/markets?limit=500&status=settled&max_close_ts=1775001599&series_ticker=KXNBA1HTOTAL;https://external-api.kalshi.com/trade-api/v2/markets?limit=500&status=settled&max_close_ts=1775001599&series_ticker=KXNBA1HWINNER;https://external-api.kalshi.com/trade-api/v2/markets?limit=500&status=settled&max_close_ts=1775001599&series_ticker=KXNBA3D;https://external-api.kalshi.com/trade-api/v2/markets?limit=500&status=settled&max_close_ts=1775001599&series_ticker=KXNBA3PT;https://external-api.kalshi.com/trade-api/v2/markets?limit=500&status=settled&max_close_ts=1775001599&series_ticker=KXNBAAST;https://external-api.kalshi.com/trade-api/v2/markets?limit=500&status=settled&max_close_ts=1775001599&series_ticker=KXNBAAST&cursor=CgYI3dWdzgYSJUtYTkJBQVNULTI2TUFSMjdEQUxQT1ItUE9SSkhPTElEQVk1LTY;https://external-api.kalshi.com/trade-api/v2/markets?limit=500&status=settled&max_close_ts=1775001599&series_ticker=KXNBABLK;https://external-api.kalshi.com/trade-api/v2/markets?limit=500&status=settled&max_close_ts=1775001599&series_ticker=KXNBAREB;https://external-api.kalshi.com/trade-api/v2/markets?limit=500&status=settled&max_close_ts=1775001599&series_ticker=KXNBAREB&cursor=CgYIteWhzgYSKEtYTkJBUkVCLTI2TUFSMjhERVRNSU4tTUlORERJVklOQ0VOWk8wLTY;https://external-api.kalshi.com/trade-api/v2/markets?limit=500&status=settled&max_close_ts=1775001599&series_ticker=KXNCAAHOCKEY;https://external-api.kalshi.com/trade-api/v2/markets?limit=500&status=settled&max_close_ts=1775001599&series_ticker=KXNCAAMB1HTOTAL;https://external-api.kalshi.com/trade-api/v2/markets?limit=500&status=settled&max_close_ts=1775001599&series_ticker=KXNCAAMB1HWINNER;https://external-api.kalshi.com/trade-api/v2/markets?limit=500&status=settled&max_close_ts=1775001599&series_ticker=KXNCAAMBFIRST10;https://external-api.kalshi.com/trade-api/v2/markets?limit=500&status=settled&max_close_ts=1775001599&series_ticker=KXNCAAMBNEXTCOACH;https://external-api.kalshi.com/trade-api/v2/markets?limit=500&status=settled&max_close_ts=1775001599&series_ticker=KXNCAAMBTEAMMOSTPTS;https://external-api.kalshi.com/trade-api/v2/markets?limit=500&status=settled&max_close_ts=1775001599&series_ticker=KXNCAAWBNIT;https://external-api.kalshi.com/trade-api/v2/markets?limit=500&status=settled&max_close_ts=1775001599&series_ticker=KXNHLAST;https://external-api.kalshi.com/trade-api/v2/markets?limit=500&status=settled&max_close_ts=1775001599&series_ticker=KXNHLAST&cursor=CgYInsyhzgYSKUtYTkhMQVNULTI2TUFSMjhOSkNBUi1DQVJTR09TVElTQkVIRVJFNC0x;https://external-api.kalshi.com/trade-api/v2/markets?limit=500&status=settled&max_close_ts=1775001599&series_ticker=KXNHLGAME;https://external-api.kalshi.com/trade-api/v2/markets?limit=500&status=settled&max_close_ts=1775001599&series_ticker=KXNHLSPREAD;https://external-api.kalshi.com/trade-api/v2/markets?limit=500&status=settled&max_close_ts=1775001599&series_ticker=KXNHLTOTAL;https://external-api.kalshi.com/trade-api/v2/markets?limit=500&status=settled&max_close_ts=1775001599&series_ticker=KXOWGAME;https://external-api.kalshi.com/trade-api/v2/markets?limit=500&status=settled&max_close_ts=1775001599&series_ticker=KXPGAR1LEAD;https://external-api.kalshi.com/trade-api/v2/markets?limit=500&status=settled&max_close_ts=1775001599&series_ticker=KXPGATOP10;https://external-api.kalshi.com/trade-api/v2/markets?limit=500&status=settled&max_close_ts=1775001599&series_ticker=KXPGATOP20;https://external-api.kalshi.com/trade-api/v2/markets?limit=500&status=settled&max_close_ts=1775001599&series_ticker=KXPGATOP5;https://external-api.kalshi.com/trade-api/v2/markets?limit=500&status=settled&max_close_ts=1775001599&series_ticker=KXPGATOUR;https://external-api.kalshi.com/trade-api/v2/markets?limit=500&status=settled&max_close_ts=1775001599&series_ticker=KXSHLGAME;https://external-api.kalshi.com/trade-api/v2/markets?limit=500&status=settled&max_close_ts=1775001599&series_ticker=KXT20MATCH;https://external-api.kalshi.com/trade-api/v2/markets?limit=500&status=settled&max_close_ts=1775001599&series_ticker=KXUFCDISTANCE;https://external-api.kalshi.com/trade-api/v2/markets?limit=500&status=settled&max_close_ts=1775001599&series_ticker=KXUFCMOF;https://external-api.kalshi.com/trade-api/v2/markets?limit=500&status=settled&max_close_ts=1775001599&series_ticker=KXUSLGAME;https://external-api.kalshi.com/trade-api/v2/markets?limit=500&status=settled&max_close_ts=1775001599&series_ticker=KXVALORANTGAME;https://external-api.kalshi.com/trade-api/v2/markets?limit=500&status=settled&max_close_ts=1775001599&series_ticker=KXVALORANTMAP,2026-06-03T06:19:02+00:00,cf7dc21
